book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,NonEnglish
9411,24961498,24961498,22004557,7,,,Jodi Daynard,2012.0,,"The Midwife's Revolt (The Midwife Series, #1)",eng,3.97,8780,9248,827,151,382,1948,3886,2881,https://images.gr-assets.com/books/1424233816m/24961498.jpg,https://images.gr-assets.com/books/1424233816s/24961498.jpg,0
9413,30253700,30253700,50722999,7,,,Tijan,2016.0,,Anti-Stepbrother,eng,4.14,10334,13624,1341,274,541,2136,4736,5937,https://images.gr-assets.com/books/1465493571m/30253700.jpg,https://images.gr-assets.com/books/1465493571s/30253700.jpg,0
9422,24040551,24040551,43627601,17,385538510,9780385538510.0,Jennifer McMahon,2015.0,The Night Sister,The Night Sister,eng,3.67,10219,11841,1647,239,911,3647,4811,2233,https://images.gr-assets.com/books/1427845722m/24040551.jpg,https://images.gr-assets.com/books/1427845722s/24040551.jpg,0
9427,25241477,25241477,44960908,27,345545966,9780345545960.0,Dean Koontz,2015.0,Ashley Bell,Ashley Bell,eng,3.59,8118,11732,1886,601,1330,3166,3851,2784,https://images.gr-assets.com/books/1428081712m/25241477.jpg,https://images.gr-assets.com/books/1428081712s/25241477.jpg,0
9470,29236299,29236299,44560442,21,553499165,9780553499160.0,"Amie Kaufman, Jay Kristoff, Marie Lu",2016.0,Gemina,"Gemina (The Illuminae Files, #2)",eng,4.56,10960,17426,4612,92,169,972,4803,11390,https://images.gr-assets.com/books/1480097137m/29236299.jpg,https://images.gr-assets.com/books/1480097137s/29236299.jpg,0
9477,15818278,15818278,21545889,10,006212255X,9780062122550.0,Jennifer McMahon,2013.0,The one I left behind,The One I Left Behind,en-US,3.76,10266,11274,1165,194,646,3177,4871,2386,https://images.gr-assets.com/books/1348689472m/15818278.jpg,https://images.gr-assets.com/books/1348689472s/15818278.jpg,0
9485,15776904,15776904,21489210,29,,,"Oliver Pötzsch, Lee Chadeayne",2010.0,"Die Henkerstochter und der König der Bettler (Band 3 aus der Reihe ""Die Henkerstochter-Saga"")","The Beggar King (The Hangman's Daughter, #3)",eng,3.95,10271,11295,796,72,380,2594,5221,3028,https://images.gr-assets.com/books/1346669999m/15776904.jpg,https://images.gr-assets.com/books/1346669999s/15776904.jpg,0
9504,26228034,26228034,46213537,10,356508366,9780356508370.0,N.K. Jemisin,2016.0,The Obelisk Gate,"The Obelisk Gate (The Broken Earth, #2)",eng,4.36,9481,12826,1502,45,137,1214,5164,6266,https://images.gr-assets.com/books/1441406262m/26228034.jpg,https://images.gr-assets.com/books/1441406262s/26228034.jpg,0
9505,23363874,23363874,42923140,41,1782115080,9781782115080.0,Matt Haig,2015.0,Reasons To Stay Alive,Reasons to Stay Alive,eng,4.17,11307,14295,1980,234,548,2209,4823,6481,https://images.gr-assets.com/books/1418674667m/23363874.jpg,https://images.gr-assets.com/books/1418674667s/23363874.jpg,0
9518,6403690,6403690,6592533,28,525951369,9780525951360.0,Timothy J. Keller,2009.0,"Counterfeit Gods: The Empty Promises of Money, Sex, and Power, and the Only Hope That Matters","Counterfeit Gods: The Empty Promises of Money, Sex, and Power, and the Only Hope that Matters",eng,4.32,8783,9430,554,114,202,1048,3228,4838,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9522,487666,487666,475942,28,425208133,9780425208140.0,"Dick Winters, Cole C. Kingseed",2006.0,Beyond Band of Brothers: The War Memoirs of Major Dick Winters,Beyond Band of Brothers: The War Memoirs of Major Dick Winters,eng,4.24,9712,10427,412,73,251,1587,3717,4799,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9530,139176,139176,901444,53,312939167,9780312939170.0,M.C. Beaton,1992.0,Agatha Raisin and the Quiche of Death,"The Quiche of Death (Agatha Raisin, #1)",eng,3.75,10925,13409,1325,222,801,4148,5113,3125,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9547,21535784,21535784,40864743,42,1476763127,9781476763120.0,"Mary Higgins Clark, Alafair Burke",2014.0,The Cinderella Murder,"The Cinderella Murder (Under Suspicion, #2)",eng,3.81,8641,11546,1165,180,633,3233,4655,2845,https://images.gr-assets.com/books/1403544444m/21535784.jpg,https://images.gr-assets.com/books/1403544444s/21535784.jpg,0
9551,23566909,23566909,43165888,13,545448689,9780545448680.0,Brian Selznick,2015.0,,The Marvels,eng,3.93,13576,13789,2202,714,829,2535,4361,5350,https://images.gr-assets.com/books/1453389120m/23566909.jpg,https://images.gr-assets.com/books/1453389120s/23566909.jpg,0
9565,24819476,24819476,44460264,18,316261130,9780316261140.0,Elin Hilderbrand,2015.0,Winter Stroll,Winter Stroll (Winter #2),,3.7,8397,9754,979,133,640,3133,3971,1877,https://images.gr-assets.com/books/1431957489m/24819476.jpg,https://images.gr-assets.com/books/1431957489s/24819476.jpg,0
9582,24902492,24902492,25756743,23,804188246,9780804188240.0,Cynthia Bond,2014.0,Ruby,Ruby,,3.63,6749,9807,1975,600,1048,2322,3255,2582,https://images.gr-assets.com/books/1423586473m/24902492.jpg,https://images.gr-assets.com/books/1423586473s/24902492.jpg,0
9585,7433,7433,868405,18,805078983,9780805078980.0,Jacqueline Winspear,2006.0,Messenger of Truth,"Messenger of Truth (Maisie Dobbs, #4)",,3.99,12454,13956,1076,54,340,3166,6595,3801,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9595,25387202,25387202,45137868,38,1101965509,9781101965500.0,"Alan Dean Foster, Lawrence Kasdan, J.J. Abrams, Michael Arndt",2015.0,Star Wars: The Force Awakens,The Force Awakens (Star Wars),eng,3.73,7514,10893,1763,231,911,3058,4058,2635,https://images.gr-assets.com/books/1450520344m/25387202.jpg,https://images.gr-assets.com/books/1450520344s/25387202.jpg,0
9599,69477,69477,2070709,14,435122118,9780435122120.0,Robert C. O'Brien,1974.0,Z for Zachariah,Z for Zachariah,eng,3.64,9332,11496,1390,428,1029,3318,4253,2468,https://images.gr-assets.com/books/1420324231m/69477.jpg,https://images.gr-assets.com/books/1420324231s/69477.jpg,0
9641,23289469,23289469,42846804,28,571313248,9780571313240.0,Kate Hamer,2015.0,The Girl in the Red Coat,The Girl in the Red Coat,eng,3.53,8027,11005,1507,338,1176,3576,4106,1809,https://images.gr-assets.com/books/1412251739m/23289469.jpg,https://images.gr-assets.com/books/1412251739s/23289469.jpg,0
9646,27207654,27207654,47198573,11,,,Marcia Clark,2016.0,,"Blood Defense (Samantha Brinkman, #1)",eng,3.81,11761,12049,938,404,794,2868,4632,3351,https://images.gr-assets.com/books/1454358207m/27207654.jpg,https://images.gr-assets.com/books/1454358207s/27207654.jpg,0
9674,25801299,25801299,45654942,12,,,Alex Lake,2015.0,After Anna,After Anna,en-US,3.7,11029,11335,857,340,1040,3058,4089,2808,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9696,10843036,10843036,15757439,18,316196487,9780316196480.0,Brent Weeks,2011.0,Perfect Shadow,"Perfect Shadow (Night Angel, #0.5)",eng,4.18,9029,10846,312,55,265,1944,4013,4569,https://images.gr-assets.com/books/1360569222m/10843036.jpg,https://images.gr-assets.com/books/1360569222s/10843036.jpg,0
9701,25067046,25067046,44751860,22,1484724984,9781484724990.0,Claudia Gray,2015.0,Star Wars: Lost Stars,Lost Stars (Star Wars: Journey to the Force Awakens),eng,4.25,8861,10718,1652,63,262,1369,4224,4800,https://images.gr-assets.com/books/1462731623m/25067046.jpg,https://images.gr-assets.com/books/1462731623s/25067046.jpg,0
9728,27209407,27209407,47250889,35,042528011X,9780425280120.0,Nora Roberts,2016.0,Bay of Sighs,"Bay of Sighs (The Guardians Trilogy, #2)",eng,4.15,6822,11200,895,104,345,2033,4033,4685,https://images.gr-assets.com/books/1458263001m/27209407.jpg,https://images.gr-assets.com/books/1458263001s/27209407.jpg,0
9736,25817528,25817528,45584351,20,62413716,9780062413710.0,Julia Claiborne Johnson,2016.0,Be Frank With Me,Be Frank With Me,eng,3.9,9044,11284,2001,112,540,2588,5197,2847,https://images.gr-assets.com/books/1449425543m/25817528.jpg,https://images.gr-assets.com/books/1449425543s/25817528.jpg,0
9738,25671827,25671827,44995729,20,1250083214,9781250083210.0,Kylie Scott,2016.0,Dirty,"Dirty (Dive Bar, #1)",eng,3.92,13948,17347,2169,268,874,4007,7074,5124,https://images.gr-assets.com/books/1444317627m/25671827.jpg,https://images.gr-assets.com/books/1444317627s/25671827.jpg,0
9745,15954546,15954546,21706071,17,1612187145,9781612187140.0,Catherine Bybee,2012.0,Not Quite Dating,"Not Quite Dating (Not Quite, #1)",eng,3.88,7880,13459,778,232,730,3347,5244,3906,https://images.gr-assets.com/books/1350588787m/15954546.jpg,https://images.gr-assets.com/books/1350588787s/15954546.jpg,0
9784,26599,26599,1247207,3,871401541,9780871401540.0,"E.E. Cummings, Richard S. Kennedy",1994.0,Selected Poems,Selected Poems,eng,4.22,11174,11278,234,151,344,1740,3688,5355,https://images.gr-assets.com/books/1320891958m/26599.jpg,https://images.gr-assets.com/books/1320891958s/26599.jpg,0
9787,18271235,20385637,25734842,12,1476738963,9781476738960.0,Laura  McBride,2014.0,We Are Called to Rise,We Are Called to Rise,eng,3.94,5687,9458,1555,100,389,2094,4241,2634,https://images.gr-assets.com/books/1403347563m/18271235.jpg,https://images.gr-assets.com/books/1403347563s/18271235.jpg,0
9809,25614984,25614984,45694823,45,1607749726,9781607749720.0,Marie Kondō,2016.0,,Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,eng,3.82,10483,12796,1632,200,926,3476,4616,3578,https://images.gr-assets.com/books/1435598787m/25614984.jpg,https://images.gr-assets.com/books/1435598787s/25614984.jpg,0
9816,30364931,30364931,50875566,7,,,Penelope Ward,2016.0,,Neighbor Dearest,,4.23,10891,13808,1655,148,438,1925,4879,6418,https://images.gr-assets.com/books/1467960990m/30364931.jpg,https://images.gr-assets.com/books/1467960990s/30364931.jpg,0
9823,22749750,22749750,42295144,12,544303164,9780544303160.0,Angela Flournoy,2015.0,The Turner House,The Turner House,eng,3.64,8645,10660,1493,180,755,3453,4627,1645,https://images.gr-assets.com/books/1408469614m/22749750.jpg,https://images.gr-assets.com/books/1408469614s/22749750.jpg,0
9842,24019187,24019187,43618137,12,1250058902,9781250058900.0,Brandon Stanton,2015.0,Humans of New York: Stories,Humans of New York: Stories,eng,4.5,12527,12852,1210,191,211,901,3231,8318,https://images.gr-assets.com/books/1430176879m/24019187.jpg,https://images.gr-assets.com/books/1430176879s/24019187.jpg,0
9844,17235347,17235347,23753691,13,,,Marie Lu,2012.0,Life Before Legend,"Life Before Legend: Stories of the Criminal and the Prodigy (Legend, #0.5)",eng,4.02,13933,14256,1169,234,619,3205,4786,5412,https://images.gr-assets.com/books/1358952957m/17235347.jpg,https://images.gr-assets.com/books/1358952957s/17235347.jpg,0
9847,20685373,20685373,40000267,18,307720659,9780307720660.0,Suki Kim,2014.0,"Without You, There Is No Us: My Time with the Sons of North Korea's Elite","Without You, There Is No Us: My Time with the Sons of North Korea's Elite",,3.85,8164,10002,1426,145,523,2526,4328,2480,https://images.gr-assets.com/books/1405292426m/20685373.jpg,https://images.gr-assets.com/books/1405292426s/20685373.jpg,0
9859,26771521,26771521,46093269,10,1516865871,9781516865870.0,Hugh Howey,2015.0,Beacon 23: The Complete Novel,"Beacon 23: The Complete Novel (Beacon 23, #1-5)",eng,3.9,5140,9909,877,84,491,2423,4289,2622,https://images.gr-assets.com/books/1444683708m/26771521.jpg,https://images.gr-assets.com/books/1444683708s/26771521.jpg,0
9872,24480276,24480276,44074400,45,,9781474600160.0,Laura  Barnett,2015.0,The Versions of Us,The Versions of Us,eng,3.57,8477,11346,1685,382,1170,3457,4250,2087,https://images.gr-assets.com/books/1423155390m/24480276.jpg,https://images.gr-assets.com/books/1423155390s/24480276.jpg,0
9887,503248,503248,491309,21,307381269,9780307381260.0,"Howard Dully, Charles Fleming",2007.0,My Lobotomy,My Lobotomy,eng,3.7,8068,9615,1247,142,788,2979,3585,2121,https://images.gr-assets.com/books/1320449273m/503248.jpg,https://images.gr-assets.com/books/1320449273s/503248.jpg,0
9891,1365225,1365225,1355045,24,9684114737,9789684114740.0,José Emilio Pacheco,1981.0,Las batallas en el desierto,Las batallas en el desierto,spa,4.1,8509,9513,598,105,383,1670,3606,3749,https://images.gr-assets.com/books/1304602212m/1365225.jpg,https://images.gr-assets.com/books/1304602212s/1365225.jpg,0
9909,24612624,24612624,44165520,27,545812542,9780545812540.0,Alex Gino,2015.0,George,George,eng,4.01,13093,14218,3174,387,518,2657,5726,4930,https://images.gr-assets.com/books/1423358952m/24612624.jpg,https://images.gr-assets.com/books/1423358952s/24612624.jpg,0
9916,25809756,25809756,45665763,42,812998251,9780812998250.0,Sophie Kinsella,2015.0,Shopaholic to the Rescue,"Shopaholic to the Rescue (Shopaholic, #8)",eng,3.55,8168,11089,1297,277,1146,3904,3756,2006,https://images.gr-assets.com/books/1439942710m/25809756.jpg,https://images.gr-assets.com/books/1439942710s/25809756.jpg,0
9932,16182601,16182601,22087891,9,310328179,9780310328180.0,Shauna Niequist,2013.0,,Bread and   Wine: A Love Letter to Life Around the Table with Recipes,eng,4.22,8334,9178,991,225,307,1205,2907,4534,https://images.gr-assets.com/books/1364905830m/16182601.jpg,https://images.gr-assets.com/books/1364905830s/16182601.jpg,0
9938,18089900,18089900,25337586,19,61779768,9780061779760.0,Christopher Moore,2014.0,The Serpent of Venice,"The Serpent of Venice (The Fool, #2)",eng,3.86,8573,10356,1432,209,521,2542,4296,2788,https://images.gr-assets.com/books/1376934009m/18089900.jpg,https://images.gr-assets.com/books/1376934009s/18089900.jpg,0
9957,6332526,6332526,6518250,36,1416583408,9781416583400.0,Alexandra Horowitz,2009.0,,"Inside of a Dog: What Dogs See, Smell, and Know",en-GB,3.55,8770,10386,1611,324,1143,3452,3447,2020,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9959,13178410,13178410,18358443,10,,,Hugh Howey,2011.0,Wool 2: Proper Gauge,"Proper Gauge (Wool, #2)",eng,4.15,10140,10268,536,54,312,1713,4128,4061,https://images.gr-assets.com/books/1323761382m/13178410.jpg,https://images.gr-assets.com/books/1323761382s/13178410.jpg,0
9982,12444298,12444298,21900571,1,385344422,9780385344420.0,Karen Marie Moning,2016.0,Feverborn,"Feverborn (Fever, #8)",eng,4.18,11570,14194,1891,179,521,2308,4779,6407,https://images.gr-assets.com/books/1435195536m/12444298.jpg,https://images.gr-assets.com/books/1435195536s/12444298.jpg,0
